id	name	thumb	thumbWide
3139	Jishou! Heibon Mazoku no Eiyuu Life: B-kyuu Mazoku na no ni Cheat Dungeon wo Tsukutte shimatta Kekka	https://cdn.gudangkomik.com/jishou-heibon-mazoku-no-eiyuu-life-b-kyuu-mazoku-na-no-ni-cheat-dungeon-wo-tsukutte-shimatta-kekka/thumb.jpg	
3137	Ice Cream Kanojo 	https://cdn.gudangkomik.com/ice-cream-kanojo/thumb.jpg	
3162	Okinawa de Suki ni Natta Ko ga Hougen Sugite Tsura Sugiru 	https://cdn.gudangkomik.com/okinawa-de-suki-ni-natta-ko-ga-hougen-sugite-tsura-sugiru/thumb.jpg	
3834	I Grow Stronger By Eating!	https://cdn.gudangkomik.com/i-grow-stronger-by-eating/thumb.png	
3172	Spy X Family 	https://cdn.gudangkomik.com/spy-x-family/thumb.jpeg	
3850	Memorize 	https://cdn.gudangkomik.com/memorize/thumb.jpg	
3188	The Strongest Upgrade System	https://cdn.gudangkomik.com/the-strongest-upgrade-system/thumb.jpg	
3176	Teisou Gyakuten Sekai 	https://cdn.gudangkomik.com/teisou-gyakuten-sekai/thumb.jpg	
3170	Soukyuu no Ariadne 	https://cdn.gudangkomik.com/soukyuu-no-ariadne/thumb.jpg	
3181	The Cute Girl Sitting Next to Me Is Trying to Make Me Fall in Love With Her as a Way to Ridicule Me, but the Tables Were Turned on Her Before She Knew It 	https://cdn.gudangkomik.com/the-cute-girl-sitting-next-to-me-is-trying-to-make-me-fall-in-love-with-her-as-a-way-to-ridicule-me-but-the-tables-were-turned-on-her-before-she-knew-it/thumb.jpg	
312	Bokutachi no Saitan Kyori	https://cdn.gudangkomik.com/bokutachi-no-saitan-kyori/thumb.jpg	
3205	Ato de Shimai Masu 	https://cdn.gudangkomik.com/ato-de-shimai-masu/thumb.jpg	
3200	Zettai Watashi no Koto Suki Daro 	https://cdn.gudangkomik.com/zettai-watashi-no-koto-suki-daro/thumb.jpg	
4170	Seishun Forget! 	https://cdn.gudangkomik.com/seishun-forget/thumb.jpg	
3218	Futago Futagokoro 	https://cdn.gudangkomik.com/futago-futagokoro/thumb.jpg	
3192	This Girl is a Little Wild 	https://cdn.gudangkomik.com/this-girl-is-a-little-wild/thumb.jpg	
4186	The Peerless Concubine 	https://cdn.gudangkomik.com/the-peerless-concubine/thumb.jpg	
3215	Dungeon Kurashi No Moto Yuusha 	https://cdn.gudangkomik.com/dungeon-kurashi-no-moto-yuusha/thumb.jpg	
4211	Cocoa! 	https://cdn.gudangkomik.com/cocoa/thumb.jpg	
3973	Real Account 2 	https://cdn.gudangkomik.com/real-account-2/thumb.jpg	
3230	Heterogenia Linguistico ~Ishuzoku Gengogaku Nyuumon~ 	https://cdn.gudangkomik.com/heterogenia-linguistico-ishuzoku-gengogaku-nyuumon/thumb.jpg	
355	Monster (LEE Eun-Jae)	https://cdn.gudangkomik.com/monster-lee-eun-jae/thumb.jpg	
4213	Dual na Kanojo no Taoshikata	https://cdn.gudangkomik.com/dual-na-kanojo-no-taoshikata/thumb.jpg	
3235	I Became The Aristocrat Villain 	https://cdn.gudangkomik.com/i-became-the-aristocrat-villain/thumb.jpg	
3234	I Am the Sorcerer King 	https://cdn.gudangkomik.com/i-am-the-sorcerer-king/thumb.jpg	
4209	Bokutachi no Remake 	https://cdn.gudangkomik.com/bokutachi-no-remake/thumb.jpg	
3232	Hontou wa Tsukiatte Nai Onnanoko no Yuri (The Girls Who Aren’t Really Dating)	https://cdn.gudangkomik.com/fallback.jpg	
3241	JK-chan and Her Classmate’s Mom	https://cdn.gudangkomik.com/jk-chan-and-her-classmates-mom/thumb.jpg	
3231	Hisshou Dungeon Unei Houhou 	https://cdn.gudangkomik.com/hisshou-dungeon-unei-houhou/thumb.jpg	
3246	Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen 	https://cdn.gudangkomik.com/kimi-to-boku-no-saigo-no-senjou-aruiwa-sekai-ga-hajimaru-seisen/thumb.jpg	
3249	Lee Doona! 	https://cdn.gudangkomik.com/lee-doona/thumb.jpg	
1542	Magic Destroyer 	https://cdn.gudangkomik.com/magic-destroyer/thumb.png	
3262	Not Lives 	https://cdn.gudangkomik.com/not-lives/thumb.jpg	
3282	The Ghostly Doctor 	https://cdn.gudangkomik.com/the-ghostly-doctor/thumb.jpg	
3264	Ousama Ranking 	https://cdn.gudangkomik.com/ousama-ranking/thumb.jpg	
3274	Sengoku Night Blood 	https://cdn.gudangkomik.com/sengoku-night-blood/thumb.jpg	
4073	SSS-Class Revival Hunter	https://cdn.gudangkomik.com/sss-class-revival-hunter/thumb.jpg	
3285	The Sorcerer King of Destruction and the Golem of the Barbarian Queen 	https://cdn.gudangkomik.com/the-sorcerer-king-of-destruction-and-the-golem-of-the-barbarian-queen/thumb.jpg	
2898	World’s End Harem Fantasia	https://cdn.gudangkomik.com/worlds-end-harem-fantasia/thumb.jpg	
4053	Mukasete! Ryugasaki-san	https://cdn.gudangkomik.com/mukasete-ryugasaki-san/thumb.jpg	
3284	The Seal of the Mountains and Seas 	https://cdn.gudangkomik.com/the-seal-of-the-mountains-and-seas/thumb.jpg	
3290	Tonari No Kuuderera O Amayakashitara, Uchi No Aikagi O Watasu Koto Ni Natta 	https://cdn.gudangkomik.com/fallback.jpg	
462	Saguri-san Tankentai 	https://cdn.gudangkomik.com/saguri-san-tankentai/thumb.jpg	
4088	Top Rank Revival Hunter 	https://cdn.gudangkomik.com/top-rank-revival-hunter/thumb.jpg	
3295	Vanguard 	https://cdn.gudangkomik.com/vanguard/thumb.jpg	
4085	TOBARI AT NIGHT_veil of darkness	https://cdn.gudangkomik.com/fallback.jpg	
3228	Henkyou no Roukishi – Bard Loen	https://cdn.gudangkomik.com/henkyou-no-roukishi-bard-loen/thumb.jpg	
468	Sono Toki Shuraba ga Ugoita	https://cdn.gudangkomik.com/sono-toki-shuraba-ga-ugoita/thumb.png	
477	The Deer and the Cauldron 	https://cdn.gudangkomik.com/the-deer-and-the-cauldron/thumb.jpg	
3301	A Story About a Girl Who Supports Her Childhood Friend’s Love 	https://cdn.gudangkomik.com/a-story-about-a-girl-who-supports-her-childhood-friends-love/thumb.jpg	
3286	The Villainess Reverses the Hourglass	https://cdn.gudangkomik.com/the-villainess-reverses-the-hourglass/thumb.jpeg	
3299	Yasashii Sekai no Tsukurikata 	https://cdn.gudangkomik.com/yasashii-sekai-no-tsukurikata/thumb.jpg	
3318	Eternal God Emperor 	https://cdn.gudangkomik.com/eternal-god-emperor/thumb.jpg	
3320	Fairy Tail Gaiden – Sabertooth 	https://cdn.gudangkomik.com/fairy-tail-gaiden-sabertooth/thumb.jpg	
4268	Sharehouse	https://cdn.gudangkomik.com/sharehouse/thumb.png	
3344	Jipin Yaonie 	https://cdn.gudangkomik.com/jipin-yaonie/thumb.jpg	
3347	Koki Tsukawarete Tsuihou Sareta Moto S Rank Party No Onimotsu Majutsushi No Nariagari 	https://cdn.gudangkomik.com/koki-tsukawarete-tsuihou-sareta-moto-s-rank-party-no-onimotsu-majutsushi-no-nariagari/thumb.jpg	
3338	I’m My Household Girlfriend	https://cdn.gudangkomik.com/im-my-household-girlfriend/thumb.jpeg	
3341	Inverse Scale 	https://cdn.gudangkomik.com/inverse-scale/thumb.jpg	
3315	Domination One Sword 	https://cdn.gudangkomik.com/domination-one-sword/thumb.jpg	
3350	Leveling dewek	https://cdn.gudangkomik.com/leveling-dewek/thumb.jpg	
4165	OP After 30 Days Of Sign-In 	https://cdn.gudangkomik.com/op-after-30-days-of-sign-in/thumb.jpg	
3357	Miss Nine Doctor 	https://cdn.gudangkomik.com/miss-nine-doctor/thumb.jpg	
4287	The Rebirt Taikoo Devil 	https://cdn.gudangkomik.com/the-rebirt-taikoo-devil/thumb.jpg	
3356	Maseki Gurume: Mamono no Chikara o Tabeta Ore wa Saikyou!	https://cdn.gudangkomik.com/maseki-gurume-mamono-no-chikara-o-tabeta-ore-wa-saikyou/thumb.jpg	
3359	Monster Hunter Orage 	https://cdn.gudangkomik.com/monster-hunter-orage/thumb.jpg	
3316	Dushi Xiaoyao 	https://cdn.gudangkomik.com/dushi-xiaoyao/thumb.jpg	
3361	More Than Lovers Less Than Friends 	https://cdn.gudangkomik.com/more-than-lovers-less-than-friends/thumb.jpg	
3360	Monster Pet Evolution	https://cdn.gudangkomik.com/monster-pet-evolution/thumb.jpg	
2329	Inu x Boku SS 	https://cdn.gudangkomik.com/inu-x-boku-ss/thumb.jpg	
4248	Monster Child 	https://cdn.gudangkomik.com/monster-child/thumb.jpg	
3352	Live Dungeon! 	https://cdn.gudangkomik.com/live-dungeon/thumb.jpeg	
3365	One Piece: Log Book Omake 	https://cdn.gudangkomik.com/one-piece-log-book-omake/thumb.jpg	
3364	Ninkyou Tensei: Isekai no Yakuzahime 	https://cdn.gudangkomik.com/ninkyou-tensei-isekai-no-yakuzahime/thumb.jpeg	
3369	Return To Beginning Of The Apocalypse 	https://cdn.gudangkomik.com/return-to-beginning-of-the-apocalypse/thumb.jpg	
3376	Sperman 	https://cdn.gudangkomik.com/sperman/thumb.jpg	
3377	Story of the White Mage Who Can Read the Swordman’s Heart 	https://cdn.gudangkomik.com/story-of-the-white-mage-who-can-read-the-swordmans-heart/thumb.jpg	
4330	Harapeko Girl 	https://cdn.gudangkomik.com/harapeko-girl/thumb.jpg	
4299	ZINGNIZE 	https://cdn.gudangkomik.com/zingnize/thumb.jpg	
4282	The Girl From Random Chatting! 	https://cdn.gudangkomik.com/the-girl-from-random-chatting/thumb.jpg	
3393	Tyrant School Master 	https://cdn.gudangkomik.com/tyrant-school-master/thumb.jpg	
3413	Cherry Blossoms After Winter	https://cdn.gudangkomik.com/cherry-blossoms-after-winter/thumb.png	
3415	Collecting the Divine 	https://cdn.gudangkomik.com/collecting-the-divine/thumb.jpg	
3420	Detective Conan: Police Academy Arc Wild Police Story 	https://cdn.gudangkomik.com/detective-conan-police-academy-arc-wild-police-story/thumb.jpg	
3414	Chouetsu-sha To Natta Ossan wa My Pace ni Isekai wo Sansaku Suru	https://cdn.gudangkomik.com/chouetsu-sha-to-natta-ossan-wa-my-pace-ni-isekai-wo-sansaku-suru/thumb.jpg	
3422	Double Trouble	https://cdn.gudangkomik.com/double-trouble/thumb.jpg	
4355	Miki-san, Daisuki desu! 	https://cdn.gudangkomik.com/miki-san-daisuki-desu/thumb.jpg	
3434	I’m Da Best 	https://cdn.gudangkomik.com/im-da-best/thumb.jpg	
529	Futago Wazurai 	https://cdn.gudangkomik.com/futago-wazurai/thumb.jpg	
3437	Isekai Shihai no Skill Taker: Zero kara Hajimeru Dorei Harem 	https://cdn.gudangkomik.com/isekai-shihai-no-skill-taker-zero-kara-hajimeru-dorei-harem/thumb.jpg	
4366	Ohayou Ibarahime 	https://cdn.gudangkomik.com/ohayou-ibarahime/thumb.jpg	
583	Tanaka no Atelier 	https://cdn.gudangkomik.com/tanaka-no-atelier/thumb.jpg	
3335	I Picked Up a Demon Lord as a Maid 	https://cdn.gudangkomik.com/i-picked-up-a-demon-lord-as-a-maid/thumb.jpg	
4362	Nankoufuraku no Maoujou e Youkoso 	https://cdn.gudangkomik.com/nankoufuraku-no-maoujou-e-youkoso/thumb.jpeg	
2518	Crepe Panic! 	https://cdn.gudangkomik.com/crepe-panic/thumb.jpg	
570	Rekrutment 	https://cdn.gudangkomik.com/rekrutment/thumb.jpg	
3438	Jaryuu Tensei 	https://cdn.gudangkomik.com/jaryuu-tensei/thumb.jpg	
3370	Satoko to Nada 	https://cdn.gudangkomik.com/satoko-to-nada/thumb.jpg	
3447	Last Ranker: Be the Last One 	https://cdn.gudangkomik.com/last-ranker-be-the-last-one/thumb.jpg	
3443	Kin no Kanojo Gin no Kanojo 	https://cdn.gudangkomik.com/kin-no-kanojo-gin-no-kanojo/thumb.jpg	
3449	Liberta 	https://cdn.gudangkomik.com/liberta/thumb.jpg	
3363	My Superstar Uncle 	https://cdn.gudangkomik.com/my-superstar-uncle/thumb.jpeg	
600	Yonshimai wa Yoru wo Omachikane 	https://cdn.gudangkomik.com/yonshimai-wa-yoru-wo-omachikane/thumb.jpg	
3442	Kill the Villainess	https://cdn.gudangkomik.com/kill-the-villainess/thumb.	
3457	Miku Will Get Her Heart Broken in 7 Days 	https://cdn.gudangkomik.com/miku-will-get-her-heart-broken-in-7-days/thumb.jpg	
3463	Next Month, I’ll Become a Hero 	https://cdn.gudangkomik.com/next-month-ill-become-a-hero/thumb.jpg	
3459	Murabito Tensei: Saikyou no Slow Life 	https://cdn.gudangkomik.com/murabito-tensei-saikyou-no-slow-life/thumb.jpg	
3454	Masters of Endurance 	https://cdn.gudangkomik.com/masters-of-endurance/thumb.jpg	
3466	Party Kara Tsuihou Sareta Sono Chiyushi, Jitsuha Saikyou Nitsuki 	https://cdn.gudangkomik.com/party-kara-tsuihou-sareta-sono-chiyushi-jitsuha-saikyou-nitsuki/thumb.jpeg	
3474	Shihou Sekai no Ou 	https://cdn.gudangkomik.com/shihou-sekai-no-ou/thumb.jpg	
3476	Shishunki no Iron Maiden 	https://cdn.gudangkomik.com/shishunki-no-iron-maiden/thumb.jpg	
3403	Aimane – Akuma na Kanojo wo Produce 	https://cdn.gudangkomik.com/aimane-akuma-na-kanojo-wo-produce/thumb.jpg	
4414	Born to Be a God	https://cdn.gudangkomik.com/born-to-be-a-god/thumb.jpg	
3477	Shitai no Karen-san!! 	https://cdn.gudangkomik.com/shitai-no-karen-san/thumb.jpg	
3475	Shinobi Quartet 	https://cdn.gudangkomik.com/shinobi-quartet/thumb.jpg	
933	Hardcore Leveling 	https://cdn.gudangkomik.com/hardcore-leveling/thumb.jpg	
659	Natsuki-kun wa Kyou mo Kirei 	https://cdn.gudangkomik.com/natsuki-kun-wa-kyou-mo-kirei/thumb.jpg	
4448	Kyuuketsuki-chan to Kouhai-chan	https://cdn.gudangkomik.com/kyuuketsuki-chan-to-kouhai-chan/thumb.jpg	
3499	Your Majesty Is Mine	https://cdn.gudangkomik.com/fallback.jpg	
4433	I Am the Invincible God of War 	https://cdn.gudangkomik.com/i-am-the-invincible-god-of-war/thumb.jpg	
4903	A Relationship Communicated Through “Hm” and “Mhm”	https://cdn.gudangkomik.com/a-relationship-communicated-through-hm-and-mhm/thumb.jpg	
3509	Binetsu Kuukan 	https://cdn.gudangkomik.com/binetsu-kuukan/thumb.jpg	
3503	Air Gear 	https://cdn.gudangkomik.com/air-gear/thumb.jpg	
3507	Berserk of Gluttony 	https://cdn.gudangkomik.com/berserk-of-gluttony/thumb.jpg	
4455	Monogatari no Naka no Hito 	https://cdn.gudangkomik.com/monogatari-no-naka-no-hito/thumb.jpg	
675	Starting After Thousandth Rebirth 	https://cdn.gudangkomik.com/starting-after-thousandth-rebirth/thumb.jpg	
4457	My Company’s Small Senpai (Pre-Serialization)	https://cdn.gudangkomik.com/my-companys-small-senpai-pre-serialization/thumb.jpg	
3525	Genjitsushugi Yuusha no Oukoku Saikenki	https://cdn.gudangkomik.com/genjitsushugi-yuusha-no-oukoku-saikenki/thumb.jpg	
3592	Villain	https://cdn.gudangkomik.com/villain/thumb.jpg	
3539	Issak 	https://cdn.gudangkomik.com/issak/thumb.jpg	
4473	Shirotaegiku	https://cdn.gudangkomik.com/fallback.jpg	
4465	Omoi, Omoware, Furi, Furare 	https://cdn.gudangkomik.com/omoi-omoware-furi-furare/thumb.jpg	
3526	Give A Heart To The Emperor	https://cdn.gudangkomik.com/give-a-heart-to-the-emperor/thumb.jpg	
3541	Kakusansei Million Arthur – Gunjou no Sorcery Road 	https://cdn.gudangkomik.com/kakusansei-million-arthur-gunjou-no-sorcery-road/thumb.jpg	
3533	I Became the Chef of the Dragon King 	https://cdn.gudangkomik.com/i-became-the-chef-of-the-dragon-king/thumb.jpeg	
3514	Class Teni de Ore dake Haburareta node, Doukyuusei Harem Tsukuru Koto ni Shita	https://cdn.gudangkomik.com/class-teni-de-ore-dake-haburareta-node-doukyuusei-harem-tsukuru-koto-ni-shita/thumb.jpg	
3542	Kanzen Kaihi Healer no Kiseki 	https://cdn.gudangkomik.com/kanzen-kaihi-healer-no-kiseki/thumb.jpeg	
699	World Trigger 	https://cdn.gudangkomik.com/world-trigger/thumb.jpg	
3554	Meitantei Conan: Zero no Tea Time 	https://cdn.gudangkomik.com/meitantei-conan-zero-no-tea-time/thumb.jpg	
3555	Monochrome Lovers 	https://cdn.gudangkomik.com/monochrome-lovers/thumb.jpg	
3540	Jinrou e no Tensei, Maou no Fukukan: Shidou-hen 	https://cdn.gudangkomik.com/jinrou-e-no-tensei-maou-no-fukukan-shidou-hen/thumb.jpg	
4505	Akuyaku Reijou Route ga Nai Nante, Dare ga Itta no? 	https://cdn.gudangkomik.com/akuyaku-reijou-route-ga-nai-nante-dare-ga-itta-no/thumb.jpg	
4510	Beginner’s Test For Infinite Power 	https://cdn.gudangkomik.com/beginners-test-for-infinite-power/thumb.jpg	
3569	Rairaiden 	https://cdn.gudangkomik.com/rairaiden/thumb.jpg	
3568	Prism 	https://cdn.gudangkomik.com/prism/thumb.jpg	
3574	Senpai, Sore hitokuchi kudasai! 	https://cdn.gudangkomik.com/senpai-sore-hitokuchi-kudasai/thumb.jpg	
3565	Post-apocalyptic Dispatch Company 	https://cdn.gudangkomik.com/post-apocalyptic-dispatch-company/thumb.jpg	
3584	The Demon King Who Lost His Job 	https://cdn.gudangkomik.com/the-demon-king-who-lost-his-job/thumb.jpg	
3598	Yuko-san wa mirare 	https://cdn.gudangkomik.com/yuko-san-wa-mirare/thumb.jpg	
563	Ore wa Yuka de Nemasu!	https://cdn.gudangkomik.com/ore-wa-yuka-de-nemasu/thumb.jpg	
3593	Virtual World: Close Combat Mage 	https://cdn.gudangkomik.com/virtual-world-close-combat-mage/thumb.jpeg	
3580	Takane no Hana nara Ochitekoi!! 	https://cdn.gudangkomik.com/takane-no-hana-nara-ochitekoi/thumb.jpg	
3586	The Messenger 	https://cdn.gudangkomik.com/the-messenger/thumb.jpg	
3601	A God’s Ascension 	https://cdn.gudangkomik.com/a-gods-ascension/thumb.jpg	
4525	Gangnam Dokkaebi 	https://cdn.gudangkomik.com/gangnam-dokkaebi/thumb.jpg	
3608	Beach Goddess	https://cdn.gudangkomik.com/beach-goddess/thumb.	
3582	Tenseishimashite, genzai wa jijo degozaimasu 	https://cdn.gudangkomik.com/tenseishimashite-genzai-wa-jijo-degozaimasu/thumb.jpg	
3613	Cystic Story	https://cdn.gudangkomik.com/cystic-story/thumb.jpg?resize=214,315	
3599	Zensei wa Ken Mikado. Konjou Kuzu Ouji	https://cdn.gudangkomik.com/zensei-wa-ken-mikado-konjou-kuzu-ouji/thumb.jpg	
3486	The Another World Demon King’s Successor	https://cdn.gudangkomik.com/the-another-world-demon-kings-successor/thumb.jpg	
3615	Death Note 	https://cdn.gudangkomik.com/death-note/thumb.jpg	
3621	Eiyuu Kyoushitsu 	https://cdn.gudangkomik.com/eiyuu-kyoushitsu/thumb.jpg	
3619	Dragon Soul Agent 	https://cdn.gudangkomik.com/dragon-soul-agent/thumb.jpg	
3630	Greatest Outcast	https://cdn.gudangkomik.com/greatest-outcast/thumb.jpg	
3628	Gokufuri Kyohi Shite Tesaguri Starto! 	https://cdn.gudangkomik.com/gokufuri-kyohi-shite-tesaguri-starto/thumb.jpeg	
3638	I was beaten up by the BOSS	https://cdn.gudangkomik.com/i-was-beaten-up-by-the-boss/thumb.jpg	
3631	Haikei, Hannibal 	https://cdn.gudangkomik.com/haikei-hannibal/thumb.jpg	
4534	I Have a Dragon on My Body 	https://cdn.gudangkomik.com/i-have-a-dragon-on-my-body/thumb.jpg	
3604	Ancestor of The Gods (Pantheon of Gods) 	https://cdn.gudangkomik.com/ancestor-of-the-gods-pantheon-of-gods/thumb.jpg	
3642	Isekai ni Kita Mitai dakedo Ikan Sureba Yoi no Darou 	https://cdn.gudangkomik.com/isekai-ni-kita-mitai-dakedo-ikan-sureba-yoi-no-darou/thumb.jpg	
3643	Isekai Shoukan-sareta ga Kyousei Soukan-sareta Ore ha Shikatanaku Yaseru Koto Ni Shita 	https://cdn.gudangkomik.com/isekai-shoukan-sareta-ga-kyousei-soukan-sareta-ore-ha-shikatanaku-yaseru-koto-ni-shita/thumb.jpg	
3632	Hanazono and Kazoe’s Bizzare After School Rendezvous 	https://cdn.gudangkomik.com/hanazono-and-kazoes-bizzare-after-school-rendezvous/thumb.jpg	
3670	Runway de Waratte 	https://cdn.gudangkomik.com/runway-de-waratte/thumb.jpg	
3646	Kimi no Koto ga Dai Dai Dai Dai Daisuki na 100-ri no Kanojo 	https://cdn.gudangkomik.com/kimi-no-koto-ga-dai-dai-dai-dai-daisuki-na-100-ri-no-kanojo/thumb.jpg	
4586	Tsun-Ama na Kareshi 	https://cdn.gudangkomik.com/tsun-ama-na-kareshi/thumb.jpg	
3677	She Is Young	https://cdn.gudangkomik.com/she-is-young/thumb.jpg	
3644	Isekai Truck 	https://cdn.gudangkomik.com/isekai-truck/thumb.png	
4598	Yu Ling Shi 	https://cdn.gudangkomik.com/yu-ling-shi/thumb.jpg	
3678	Shikkaku Mon no Saikyou Kenja – Sekai Saikyou no Kenja ga Sara ni Tsuyokunaru Tame ni Tensei Shimashita	https://cdn.gudangkomik.com/shikkaku-mon-no-saikyou-kenja-sekai-saikyou-no-kenja-ga-sara-ni-tsuyokunaru-tame-ni-tensei-shimashita/thumb.jpg?resize=214,315	
3672	Saint? No, Just a Passing Monster Tamer! ~The Completely Unparalleled Saint Travels with Fluffies~ 	https://cdn.gudangkomik.com/saint-no-just-a-passing-monster-tamer-the-completely-unparalleled-saint-travels-with-fluffies/thumb.jpg	
3686	Take The Crown 	https://cdn.gudangkomik.com/take-the-crown/thumb.png	
3800	YJK no Ijou na Aijou 	https://cdn.gudangkomik.com/yjk-no-ijou-na-aijou/thumb.jpg	
3682	Soul Thorn	https://cdn.gudangkomik.com/soul-thorn/thumb.	
3704	A Rank Party wo Ridatsu Shita Ore wa, Moto Oshiego Tachi to Meikyuu Shinbu wo Mezasu	https://cdn.gudangkomik.com/a-rank-party-wo-ridatsu-shita-ore-wa-moto-oshiego-tachi-to-meikyuu-shinbu-wo-mezasu/thumb.jpg	
3696	Wang Gu Shen Wang 	https://cdn.gudangkomik.com/wang-gu-shen-wang/thumb.jpeg	
3703	A Pocket Full Of Holes Forgets Everything 	https://cdn.gudangkomik.com/a-pocket-full-of-holes-forgets-everything/thumb.jpg	
3721	Cultivators In The City 	https://cdn.gudangkomik.com/cultivators-in-the-city/thumb.jpg	
3718	Change Season 2 	https://cdn.gudangkomik.com/change-season-2/thumb.jpg	
4634	Housekeeper (Paper)	https://cdn.gudangkomik.com/housekeeper-paper/thumb.jpg	
4631	Hero of His Own Opinion	https://cdn.gudangkomik.com/hero-of-his-own-opinion/thumb.	
4628	Han-rim Gymnasium 	https://cdn.gudangkomik.com/han-rim-gymnasium/thumb.jpg	
3616	Desperate Measures	https://cdn.gudangkomik.com/desperate-measures/thumb.png	
3715	Black Bullet 	https://cdn.gudangkomik.com/black-bullet/thumb.jpg	
3723	Divine Doctor 	https://cdn.gudangkomik.com/divine-doctor/thumb.jpg	
464	Seiseidoudou Futamata suru Hanashi 	https://cdn.gudangkomik.com/seiseidoudou-futamata-suru-hanashi/thumb.jpg	
499	Youjo Senki	https://cdn.gudangkomik.com/youjo-senki/thumb.jpg	
3711	Archmage Streamer	https://cdn.gudangkomik.com/archmage-streamer/thumb.jpg	
3744	Itsudemo Jitaku Ni Kaerareru Ore Wa, Isekai De Gyoushounin O Hajimemashita	https://cdn.gudangkomik.com/itsudemo-jitaku-ni-kaerareru-ore-wa-isekai-de-gyoushounin-o-hajimemashita/thumb.jpg	
4647	Kuroko no Basket – Extra Game 	https://cdn.gudangkomik.com/kuroko-no-basket-extra-game/thumb.jpg	
3740	Honzuki no Gekokujou Koushiki Comic Anthology 	https://cdn.gudangkomik.com/honzuki-no-gekokujou-koushiki-comic-anthology/thumb.jpg	
3729	Fate/Grand Order: -Epic of Remnant- Eirei Kengou Nanaban Shoubu 	https://cdn.gudangkomik.com/fategrand-order-epic-of-remnant-eirei-kengou-nanaban-shoubu/thumb.jpg	
506	Alone Necromancer 	https://cdn.gudangkomik.com/alone-necromancer/thumb.jpg	
3765	Meng Shi Zai Shang 	https://cdn.gudangkomik.com/meng-shi-zai-shang/thumb.jpg	
3754	Kowamote Kokosei to Jimikosan 	https://cdn.gudangkomik.com/kowamote-kokosei-to-jimikosan/thumb.jpg	
3768	Nega-kun and Posi-chan 	https://cdn.gudangkomik.com/nega-kun-and-posi-chan/thumb.jpg	
4662	NEET de Otaku na Kunoichi to naze ka Dousei hajimemashita (Somehow, I Started Living With a NEET Otaku Kunoichi) 	https://cdn.gudangkomik.com/neet-de-otaku-na-kunoichi-to-naze-ka-dousei-hajimemashita-somehow-i-started-living-with-a-neet-otaku-kunoichi/thumb.jpg	
542	I Live With a Demon King	https://cdn.gudangkomik.com/i-live-with-a-demon-king/thumb.jpg	
3779	Ranker Who Lives A Second Time 	https://cdn.gudangkomik.com/ranker-who-lives-a-second-time/thumb.jpg	
210	Bachelor’s Return 	https://cdn.gudangkomik.com/bachelors-return/thumb.jpeg	
772	Saikyou Fuhai no Shinkentsukai 	https://cdn.gudangkomik.com/saikyou-fuhai-no-shinkentsukai/thumb.jpg	
3791	The Way of Domination	https://cdn.gudangkomik.com/the-way-of-domination/thumb.jpeg	
3782	Saenai Kanojo no Sodatekata – Koisuru Metronome	https://cdn.gudangkomik.com/saenai-kanojo-no-sodatekata-koisuru-metronome/thumb.png?resize=214,315	
3783	Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita 	https://cdn.gudangkomik.com/saijaku-tamer-wa-gomi-hiroi-no-tabi-wo-hajimemashita/thumb.jpg	
306	Ancestor 	https://cdn.gudangkomik.com/ancestor/thumb.jpg	
3771	Ninkoi: Kakurenbo Hichou 	https://cdn.gudangkomik.com/ninkoi-kakurenbo-hichou/thumb.jpg	
3808	Become The Richest Man Today 	https://cdn.gudangkomik.com/become-the-richest-man-today/thumb.png	
3796	Training With The Demon King 	https://cdn.gudangkomik.com/training-with-the-demon-king/thumb.jpg	
957	Kyuuketsuki Sugu Shinu 	https://cdn.gudangkomik.com/kyuuketsuki-sugu-shinu/thumb.jpg	
590	The Strongest Manager In History 	https://cdn.gudangkomik.com/the-strongest-manager-in-history/thumb.jpg	
3803	Amari Mawari 	https://cdn.gudangkomik.com/amari-mawari/thumb.jpg	
3809	Becoming A God By Teaching Six Sisters 	https://cdn.gudangkomik.com/becoming-a-god-by-teaching-six-sisters/thumb.jpg	
3813	Chao Hua Armor : Awakening 	https://cdn.gudangkomik.com/chao-hua-armor-awakening/thumb.jpeg	
3857	No Guard Wife 	https://cdn.gudangkomik.com/no-guard-wife/thumb.jpg	
3845	Light vs Shadow 	https://cdn.gudangkomik.com/light-vs-shadow/thumb.jpg	
3817	Distancia ~ The Untouchable One 	https://cdn.gudangkomik.com/distancia-the-untouchable-one/thumb.jpg	
3849	Melee Mad Soldier! 	https://cdn.gudangkomik.com/melee-mad-soldier/thumb.jpg	
3851	Monk From the Future 	https://cdn.gudangkomik.com/monk-from-the-future/thumb.jpg	
3794	To Love Ru Rito & Sayaka After School 	https://cdn.gudangkomik.com/to-love-ru-rito-sayaka-after-school/thumb.jpg	
896	Touhou – Atai to Gensokyo 	https://cdn.gudangkomik.com/touhou-atai-to-gensokyo/thumb.png	
3858	Nonscale 	https://cdn.gudangkomik.com/nonscale/thumb.jpg	
3863	Ore no Ie ga Maryoku Spot datta Ken – Sundeiru dake de Sekai Saikyou 	https://cdn.gudangkomik.com/ore-no-ie-ga-maryoku-spot-datta-ken-sundeiru-dake-de-sekai-saikyou/thumb.jpg	
